Date,sma90 avg_transaction_value,wma30 avg_transaction_value,closing_price,dema7 opening_price,ema90 avg_transaction_value,tema30 highest_price,opening_price,tema7 closing_price,ema30 avg_transaction_value,dema90 avg_transaction_value,next_day_closing_price
2015-04-25,0.0026212017179272316,0.0008908403508642061,0.0024845405490566685,0.0025573005029079915,0.0023766561918362877,0.0023676198303514973,0.0025631815589563234,0.002621418256245754,0.0009799002111316943,0.0011133905444901428,218.7
2015-04-26,0.002558313163123844,0.0009295765507817064,0.002367954626019131,0.002520794832878051,0.002380636592340158,0.0023499439245723147,0.002484411381975485,0.0025191978225137177,0.0010060531655325805,0.001132422639191194,229.0
2015-04-27,0.0025506384789602474,0.000972299829738784,0.002530229627003819,0.002445477952628866,0.002386780879630148,0.002381495006118804,0.002367831520043856,0.0025563039498238127,0.001035008379406583,0.0011542646173508461,225.8
2015-04-28,0.0025488842654371457,0.0010134859215962695,0.002479814092717317,0.002468620450304451,0.0023929746660091913,0.0023732332565789063,0.0025300980846243715,0.002549522540681741,0.0010624635106098873,0.0011757987254029066,225.4
2015-04-29,0.0025501999255794737,0.001041349725257254,0.0024735121509315006,0.0024621624270827827,0.0023932378203922536,0.002359028542030288,0.0024796851713566395,0.0025428802760401464,0.0010765922798119595,0.0011882898275668158,235.8
2015-04-30,0.002550704261967369,0.0010707049664017733,0.002637362637362632,0.002455728702200323,0.002394934590449694,0.002384511103194674,0.002473383557198179,0.002634632528937614,0.0010926798815384178,0.0012026065619693375,233.2
2015-05-01,0.0025690357932838352,0.0011241313680359494,0.0025964000157548475,0.0025243190797632417,0.002410434446619026,0.0024058645195084646,0.0026372255253183097,0.0026619360085212915,0.0011353292467577332,0.0012368157505927152,235.3
2015-05-02,0.002569057720952877,0.0011191560972894886,0.0026294852101303653,0.0025508577766990975,0.0023950340925114125,0.0024165609062092794,0.0025962650332882684,0.0026942107775948035,0.0011142869614215005,0.0012253500291340945,240.0
2015-05-03,0.0025638608633906726,0.0011320826513070738,0.002703533026113661,0.002582145334494766,0.0023899741873871644,0.0024474037645838068,0.002629348507620227,0.0027524273005784597,0.0011145476067727055,0.001229003450416804,239.0
2015-05-04,0.002554870519084748,0.0011805475070796115,0.002687778171649134,0.0026342889338764122,0.002404844909923407,0.002473784511282405,0.0027033924739822066,0.0027724802078752733,0.0011543141684341417,0.0012616321433640693,235.8
2015-05-05,0.0025438628292272503,0.0011981290845312423,0.002637362637362632,0.0026599820350901512,0.002404736456802746,0.0024868947070800923,0.0026876384385860416,0.0027505624532747006,0.0011622962913580732,0.0012718863419669858,230.0
2015-05-06,0.0025289958696189177,0.0012173187609873619,0.0025459844814683455,0.0026529199473660295,0.002407066293753174,0.0024915063282272276,0.0026372255253183097,0.002682129064993141,0.0011746209811070649,0.0012854780918718708,237.7
2015-05-07,0.0025366705537825107,0.0012484422247925758,0.002667296860845242,0.002606642821426329,0.0024167264603020405,0.0025051488765569715,0.0025458521200205433,0.0027123088698849593,0.0012008703553321488,0.0013095256088761567,243.7
2015-05-08,0.002553993412323194,0.0012554876656657252,0.0027618259876324297,0.002629201665762214,0.0024143638598083696,0.0025367913612169488,0.0026671581925710175,0.0027832098378007403,0.00120187450034236,0.0013156247366602723,241.4
2015-05-09,0.002566009774956475,0.00125088525429015,0.0027255898223640107,0.0026849038611834325,0.0024062586797774545,0.002567313470359142,0.002761682404948021,0.0028001638122711545,0.0011912587985895978,0.001313156024019279,240.0
2015-05-10,0.002581600347643088,0.0012679269862722782,0.002703533026113661,0.002704077726882255,0.0024105111680015195,0.002585177409510836,0.002725448123536839,0.00279414682542678,0.0012056156933087474,0.001328676312173014,241.8
2015-05-11,0.002599712602269169,0.0012833766316155421,0.002731891764149827,0.002705474568528654,0.0024143749335536896,0.002598264653658436,0.0027033924739822066,0.0028047125924115304,0.0012184575437256921,0.0013433562758691855,241.6
2015-05-12,0.00260620319230467,0.001276479876994585,0.002728740793256912,0.002717619303661163,0.0024075243710608013,0.0026071251624919106,0.002731749737695313,0.0028067790453293676,0.0012092743385837997,0.0013421124580823146,236.4
2015-05-13,0.00261992991312298,0.0012788451321448565,0.0026468155500413426,0.0027229466724649834,0.0024070617672921277,0.0026174668943770227,0.002728598930616076,0.0027587876598807945,0.0012131218510487117,0.0013501236299823978,236.9
2015-05-14,0.002626157371130009,0.0012769099233855448,0.0026546929772736164,0.0026891832655600093,0.002405059208329962,0.0026128566547965193,0.0026466779465560072,0.0027355831907369954,0.0012136299734954344,0.0013556998663476517,237.2
2015-05-15,0.002634226753336303,0.0012538063672755412,0.002659419433612968,0.0026699684908462543,0.00239228671316169,0.002607605927897952,0.0026545549642540897,0.0027256765778302036,0.0011925407691247489,0.0013453758137923627,236.2
2015-05-16,0.0026309595306495126,0.0012200157008540637,0.0026436645791484414,0.002659245326354566,0.0023746278578086442,0.002600067027888918,0.002659281174872935,0.0027118682644333217,0.0011625082805592733,0.0013279275291753594,236.3
2015-05-17,0.002633086514546284,0.001168915667196506,0.002645240064594899,0.002645238128743878,0.0023472074988082244,0.0025934357783850073,0.002643527139476777,0.0027061269900016324,0.0011141736114946912,0.0012963049553827502,232.6
2015-05-18,0.0026420987865212464,0.0011556757283089115,0.002586947103076123,0.0026369063967922116,0.0023397663139266625,0.0025855864964810862,0.002645102543016392,0.002670465269039954,0.0011075968507705466,0.0012941406998252525,232.0
2015-05-19,0.0026561324947060976,0.001165395234240734,0.002577494190397406,0.002605996349371177,0.002345406357480706,0.00257118336195665,0.0025868126120505708,0.0026466310369685636,0.0011272040922527815,0.0013110273549164012,234.0
2015-05-20,0.0026694645174817136,0.0011609964086566234,0.002609003899326473,0.0025821762535640364,0.0023434670938793645,0.0025606275578511986,0.00257736019081288,0.0026536882471425785,0.0011306793264058562,0.001316553855529954,235.4
2015-05-21,0.002678279440435326,0.0011509177682387343,0.002631060695576816,0.0025812945348269653,0.002338359483815406,0.0025554934259594334,0.002608868261605203,0.002672505731822525,0.001127527227702551,0.0013172954007179896,240.4
2015-05-22,0.002708101070328147,0.001192533906487176,0.002709834967899477,0.0025911880702004855,0.002360860346070536,0.002566704038309303,0.0026309239111598492,0.0027299749548808927,0.001179409841125488,0.0013583001337177207,238.9
2015-05-23,0.0027384051089398183,0.0012079606770224079,0.0026862026862026836,0.0026329150514004737,0.002369173936815124,0.002575695398009295,0.002709694088140681,0.0027486654584394574,0.0012006399123996349,0.001378027958844029,241.0
2015-05-24,0.002737944627890003,0.001166129515578488,0.0027192878805781945,0.002649759063324285,0.002346819072530277,0.002585610181434994,0.0026860630350464265,0.0027772438822892265,0.0011597074213076791,0.001352621228661581,237.4
2015-05-25,0.002748798824064227,0.0011449154186117388,0.002662570404505883,0.0026750671828187564,0.0023349205959322765,0.0025925397486131346,0.0027191465093783784,0.0027589796389192456,0.0011412875008554209,0.0013426965656600023,237.8
2015-05-26,0.002758052300398623,0.001131398694546988,0.0026688723462916994,0.002666052015540002,0.0023273803761318587,0.0025904605877745956,0.002662431981952179,0.0027509203014460942,0.0011322254656592028,0.0013391683409770191,237.3
2015-05-27,0.0027561226655232023,0.001140063671828638,0.0026609949190594326,0.002662501468343924,0.002331521069745497,0.0025883098863929144,0.0026687335961106465,0.0027410054496403366,0.0011467110060653443,0.0013526721924720583,237.3
2015-05-28,0.0027238012813599506,0.0011231912134259288,0.0026609949190594326,0.0026563931003108013,0.0023217303813423927,0.0025849418922103268,0.002660856578412564,0.002734996949554744,0.0011326623221958702,0.0013455794086427546,237.0
2015-05-29,0.002731651386875856,0.001101277147333473,0.002656268462720067,0.002652204127075869,0.0023088700899154616,0.0025805141137939247,0.002660856578412564,0.002728757961962522,0.0011129696825688089,0.0013339958367000887,233.2
2015-05-30,0.0026891117089405114,0.0010519316114517945,0.0025964000157548475,0.002647273147030227,0.0022810495728814925,0.002574298298482866,0.0026561303677937118,0.0026907408223295695,0.0010641510956467017,0.001300586710467469,229.8
2015-05-31,0.002632538322820309,0.0010432346094388992,0.0025428335105754374,0.002617628100666458,0.0022746564239356296,0.0025598678637611533,0.0025962650332882684,0.0026391467488077955,0.0010599920035932638,0.0012987858673448142,223.1
2015-06-01,0.002633678561610335,0.0010716657083390188,0.0024372759856630677,0.0025749420753908223,0.00228755886657973,0.0025408796509733197,0.002542701312941306,0.0025510546722093616,0.0010942991878812244,0.0013251301159594893,225.7
2015-06-02,0.0026339636213078346,0.0010822636068991802,0.0024782386072708593,0.0025012968779074274,0.0022914306203105535,0.002511570596141051,0.00243714927578699,0.0025287850745921783,0.0011089500119269152,0.0013379024606604145,225.6
2015-06-03,0.0026227147270909135,0.0010913563430909878,0.0024766631218244017,0.002472780480029496,0.0022946267577683005,0.0024874792352072295,0.0024781097678170244,0.0025198676983911317,0.0011214780354580275,0.00134946926394797,224.2
2015-06-04,0.00262295593145034,0.0010927288315727736,0.002454606325574059,0.002455259555104998,0.0022931391911929187,0.002463092055655952,0.0024765343642774093,0.002506295443065659,0.0011239979083126038,0.00135398638672337,225.3
2015-06-05,0.002614754983229814,0.0011376389421774886,0.00247193666548505,0.00243589102707268,0.002314973060701782,0.002441106303372631,0.00245447871472277,0.0025124538039547686,0.0011727962589668968,0.0013924750504943038,224.7
2015-06-06,0.0025167383026262063,0.0011541797158637693,0.0024624837528063187,0.0024326670805850867,0.002321637810682505,0.0024204022047853227,0.002471808153658557,0.0025136458869427364,0.0011891538756908723,0.0014082958484879018,223.5
2015-06-07,0.0025081645840320244,0.0011748059302641549,0.002443577927448884,0.002428010932210921,0.0023301860047133596,0.002404337987496445,0.0024623557324208525,0.0025058922142127266,0.0012085041143849382,0.001426630716661069,228.6
2015-06-08,0.0024921573856336726,0.0011746412316463416,0.0025239276852180026,0.0024180779459218593,0.00232765856250889,0.002400767239979347,0.0024434508899454574,0.0025500608481693193,0.001204894207601035,0.0014285093518363878,229.6
2015-06-09,0.002488363898889949,0.0011776080942477937,0.0025396825396825293,0.002448360012990855,0.0023269951445122374,0.0024023474934432645,0.002523796470465904,0.0025851252058468194,0.001205123555337799,0.001433030769476061,228.8
2015-06-10,0.002468607069085957,0.0011730262701994433,0.0025270786561109107,0.0024759561030487515,0.0023220650169433338,0.0024011822130908245,0.002539550505862076,0.0025973081201496467,0.0011968006075112544,0.0014312042844581777,229.9
2015-06-11,0.0024591343160611824,0.0011776126692093977,0.002544408996021895,0.002488807844143827,0.0023218197954063026,0.0024010749311605406,0.002526947277545148,0.0026132326165899736,0.0011981409160257556,0.0014361869973809616,230.5
2015-06-12,0.002457489740883268,0.0011864446325896665,0.0025538619087006054,0.002504964305199399,0.0023240158698396227,0.0024041982337802206,0.0025442767164809282,0.0026263979211263236,0.0012042522955207635,0.0014446252912706306,232.5
2015-06-13,0.0024666774342105395,0.001182944786961123,0.0025853716176296726,0.0025195887756032445,0.002319557205249293,0.0024115793884261563,0.002553729137718626,0.002650497108175061,0.0011967951484212619,0.0014431848458202057,233.8
2015-06-14,0.002476106331897241,0.0012268552684549447,0.002605852928433565,0.0025427556447239555,0.0023405521053463975,0.0024252669416868836,0.0025852372085109626,0.0026740449237269634,0.001240381709038254,0.0014789156989633047,237.0
2015-06-15,0.00248823233287572,0.0012559565992303345,0.002656268462720067,0.002566402500986477,0.0023541838440239993,0.0024464617497807484,0.00260571745452598,0.002714175557864143,0.0012673931964099494,0.0015034376597372022,249.8
2015-06-16,0.0024811496957761747,0.0013479018901057307,0.002857930599866082,0.0026033265487822796,0.0024023199206602702,0.0025100858717292188,0.0026561303677937118,0.0028504402707322796,0.0013620659855893176,0.0015780860361465053,247.4
2015-06-17,0.0025000732741566924,0.001422016268121976,0.0028201189491511985,0.00271525735702563,0.0024423117881324057,0.002578573639454934,0.0028577820208646465,0.0029002999281528483,0.0014364998201659325,0.0016399692112147417,248.4
2015-06-18,0.002519040707875283,0.001448647119630159,0.002835873803615732,0.002769520236777255,0.00245750854069042,0.0026192844531276807,0.0028199723359138423,0.0029307724236438265,0.0014584392364359183,0.0016648925035318597,244.1
2015-06-19,0.0025600673766469524,0.001525328051107333,0.002768127929418239,0.002809185101688587,0.002499682977469421,0.002651479489176739,0.002835726371310014,0.0029021119858507263,0.0015334265617707593,0.0017289551542108879,245.0
2015-06-20,0.0025873234692622253,0.0015311840019629382,0.002782307298436322,0.002802343563791554,0.002504391906259614,0.002667156784133963,0.0027679840191064953,0.0028887072390545304,0.0015307128576849093,0.0017375218805296931,244.1
2015-06-21,0.002591906352091347,0.001523248731057433,0.002768127929418239,0.0028016172078145357,0.0025020217917175666,0.0026787544512606593,0.002782162650963045,0.0028690698701836007,0.001514263995948062,0.001735627548109249,247.5
2015-06-22,0.002584779859653722,0.0015055116049112003,0.002821694434597649,0.002792768094450067,0.002493724724412047,0.002696026868585756,0.0027679840191064953,0.002886284126601739,0.0014869532922397871,0.0017250713875596353,243.8
2015-06-23,0.002575285178959906,0.001484631480141687,0.0027634014730788872,0.0028088732542052366,0.0024834693651403436,0.0027081035213733437,0.0028215477394534574,0.002860157727776938,0.001457135819948347,0.0017117495105877754,240.6
2015-06-24,0.0025762938517356893,0.0014775860392685376,0.002712985938792385,0.0027920729082441947,0.0024813745482966977,0.0027089476042375243,0.002763257808487643,0.002814834911663698,0.0014450658682281653,0.001710484212300998,242.6
2015-06-25,0.002567391218105921,0.0014428460683138244,0.0027444956477214455,0.0027576148105392106,0.002464857963163661,0.002706621499183895,0.002712844895219904,0.0028074280654423467,0.001404923764600146,0.0016881286612236424,242.9
2015-06-26,0.0025971470649916242,0.0014831949421974192,0.002749222104060804,0.002748316641172213,0.002488896836921075,0.002703854752092248,0.002744352966012241,0.002806706788340635,0.001447520925319374,0.0017252865622056635,250.7
2015-06-27,0.002628087006005423,0.0015061337996896094,0.002872109968884151,0.002743929960224885,0.0025038078957335813,0.002724473326359049,0.002749079176631093,0.002878086575904909,0.0014702212851222217,0.0017486738023706379,248.9
2015-06-28,0.0026301701345641144,0.001467143689402978,0.002843751230847999,0.002794964728970832,0.0024860232088428948,0.0027420870343242074,0.0028719606527211894,0.002901518331663258,0.0014269106696682306,0.001723989413953582,257.0
2015-06-29,0.0026500804580513806,0.001472336270825719,0.0029713655520107046,0.002815051748987371,0.002492361028593279,0.002774125194421835,0.0028436033890080967,0.002986900685424454,0.0014337185272562947,0.0017348247600306559,264.1
2015-06-30,0.0026632370594746844,0.0014822387752217794,0.0030832250187088836,0.002883444131973549,0.0025023610460270587,0.0028340893435151726,0.002971211075717045,0.0030967235581441308,0.0014476678784871438,0.0017508789008192222,257.6
2015-07-01,0.0026768760696168382,0.0014620837818668051,0.002980818464689422,0.002975825102899732,0.0024966769674390488,0.0028752361129852563,0.0030830647270298286,0.003094237708732357,0.0014298792366273516,0.0017438131388144602,254.9
2015-07-02,0.0026912167651682375,0.0014450351874422656,0.002938280357635187,0.0029885190141620346,0.0024923357668981787,0.0028998078280960057,0.0029806634969547427,0.0030626495936294865,0.0014156670203298756,0.0017387735687680872,255.4
2015-07-03,0.0027168063549365615,0.001430475372131361,0.0029461577848674605,0.002975537438222972,0.002489307930601224,0.002907209088323877,0.002938127601385093,0.0030453250859717035,0.0014048004924616733,0.0017356943247151188,260.5
2015-07-04,0.0027401154671248505,0.0014031948760751325,0.0030265075426365654,0.0029684697497405,0.002479444905113211,0.0029256381309783128,0.0029460046190831757,0.003079337400170981,0.0013808719938310891,0.0017226408061395866,270.1
2015-07-05,0.0027608151866975114,0.001406431661411335,0.0031777541454960714,0.002997613070067087,0.0024860749336636685,0.0029786214792135238,0.0030263501996036224,0.003183433494908544,0.0013909444850849426,0.0017338261313324284,269.1
2015-07-06,0.002772875404668876,0.0013872305475512037,0.0031619992910315448,0.0030816156567349123,0.0024801213611525957,0.0030339759208032474,0.003177588939406825,0.003228945940043547,0.001375564231804266,0.0017264766149939041,266.2
2015-07-07,0.0027681171004874452,0.0013313153668033928,0.0031163102130843945,0.0031271346914883563,0.002454257769390362,0.003063493010460154,0.0031618349040106603,0.0032228971242712137,0.001321211926016936,0.0016900842856944764,268.6
2015-07-08,0.0027648937331387347,0.001267503802323728,0.003154121863799271,0.003133974300937162,0.0024236848108299264,0.0030949453459095874,0.0031161482013617736,0.0032365430237767737,0.0012598415451915805,0.0016471867589380913,269.1
2015-07-09,0.0027587759134769,0.0012176138460109412,0.0031619992910315448,0.00315256017265457,0.0024004271667501832,0.003117624257347393,0.003153957886312578,0.0032447521669432267,0.001215678386949505,0.0016154300977292702,283.6
2015-07-10,0.002785089116323504,0.0012237557319669176,0.0033904446807672545,0.003165777461054224,0.0024071330035596618,0.0032105079762299177,0.0031618349040106603,0.003377803626981757,0.0012330965694664388,0.0016277989675628109,292.0
2015-07-11,0.002800591978333964,0.0011828921749026562,0.003522785458269319,0.003272873843368579,0.002388852594717713,0.003293181736407455,0.0033902684172550795,0.0035241411206700934,0.0011998587846231007,0.001603476057942775,310.4
2015-07-12,0.0028002849909674193,0.0011326682463926353,0.0038126747804167124,0.0033981055695561577,0.002365400894324434,0.0034136626857245514,0.0035226023145828803,0.0037659318596978617,0.0011576519045540488,0.0015718305549990048,290.4
2015-07-13,0.002811270753155879,0.001127107380560613,0.003497577691126068,0.003603494593028167,0.002365679542883109,0.003503011693173838,0.003812476565872351,0.003707768335039774,0.0011644619009900242,0.0015751924047284309,287.0
2015-07-14,0.002842298404845834,0.0011632633021323655,0.0034440111859466577,0.0035927054280424572,0.002388576471478436,0.003539130600356724,0.003497395857949011,0.003631810285249115,0.0012159488087416619,0.0016115518911642597,283.4
2015-07-15,0.0028535253713937205,0.0012069244482186617,0.0033872937098743464,0.0035564334538038048,0.002415103830365306,0.0035569582845987463,0.0034438321376020486,0.003548155637976065,0.0012723570829294463,0.0016527917455433153,276.6
2015-07-16,0.0028732383458596328,0.0012655045441019343,0.003280160699515526,0.003503332164123213,0.002449536935402591,0.0035645733045962247,0.0033871176101758493,0.0034348927253415526,0.0013420539132339981,0.001705114016024252,279.6
2015-07-17,0.0028987621526208422,0.0012923229690359611,0.00332742526290912,0.003418287782964831,0.0024657190314100567,0.0035404080779897623,0.003279990169481904,0.0033979465509634127,0.0013723681868134559,0.0017301634512824245,274.0
2015-07-18,0.0028856494065356113,0.0012477422556668675,0.0032391980779077484,0.0033819044446213656,0.0024423864348092836,0.0035224100431835575,0.003327252275670413,0.0033280370181312594,0.0013226380252022163,0.0016971563523891023,273.2
2015-07-19,0.0028666819728170208,0.0011897340299843392,0.003226594194336123,0.0033184169507849415,0.0024110778775023496,0.0034893656689617136,0.0032390296774518837,0.003284730119035441,0.0012591884615015259,0.0016528351425956767,277.7
2015-07-20,0.0028588976503082335,0.0011737010770363175,0.0032974910394265172,0.003271431034006525,0.0024005721027027214,0.0034641363669533284,0.003226426449134935,0.0033058362417468443,0.0012399439432089453,0.0016393922637528043,275.1
2015-07-21,0.002847034781358223,0.0011581141828448799,0.0032565284178187257,0.003272678265926768,0.002389965054986263,0.003446748589964882,0.003297319608417691,0.0032982000001145415,0.0012212786145829324,0.0016259261202640624,276.5
2015-07-22,0.002842649247550455,0.0011457869487976717,0.0032785852140690824,0.0032561343253398878,0.0023809936208108,0.0034198230496091248,0.0032563591163876637,0.003310052097827934,0.0012066142675995276,0.001614974835083053,275.5
2015-07-23,0.002844907797461455,0.0011776424064598376,0.003262830359604542,0.003255816999447776,0.002395877180066487,0.003396533978930062,0.003278414765942296,0.003310444860278483,0.0012400730490477394,0.0016389935269925798,288.4
2015-07-24,0.002866418840788556,0.0012266219454130402,0.0034660679821970075,0.003249368144302822,0.002420398700118013,0.00340955770780553,0.003262660730546124,0.0034303084543584744,0.0012912449641975764,0.0016768164070654137,288.7
2015-07-25,0.0028578670498634086,0.0012083289614316858,0.0034707944385363593,0.003335415669543214,0.0024090237339415357,0.0034240046014508557,0.003465887787156681,0.00350051869078849,0.0012686075001232117,0.0016617271526788088,291.8
2015-07-26,0.00284085117868927,0.0011674974290986628,0.0035196344873764177,0.003393406898397844,0.0023859037729617137,0.003441731760376536,0.0034706139977755263,0.0035656279330490565,0.0012235108007579258,0.001629614055054806,293.0
2015-07-27,0.0028385049181021173,0.0011759176459343983,0.0035385403127338524,0.003451735435644393,0.0023881677152891127,0.003463489288843165,0.00351945150750365,0.0036090852675600277,0.0012309293786460646,0.0016349414042861644,293.7
2015-07-28,0.0028492494759311433,0.0012154567516137436,0.0035495687108590204,0.0034964884288259043,0.0024066212772157723,0.0034841316165855063,0.003538356349979045,0.0036349757341394423,0.001270252955256422,0.0016638570037972276,288.4
2015-07-29,0.0028440745460379772,0.0012057624079707535,0.0034660679821970075,0.0035285262127840236,0.0023993136942937685,0.0034953871914570195,0.003549384174756358,0.0035962480638063662,0.0012564769254721705,0.001654775118553005,287.0
2015-07-30,0.0028331984221947153,0.001204913752592851,0.0034440111859466577,0.0035104342782234996,0.0023964111001033572,0.0034903210106546,0.003465887787156681,0.0035577946000805855,0.0012520535716094051,0.0016522140436327423,283.7
2015-07-31,0.002830808306269479,0.0011747281559168522,0.003392020166213705,0.0034871020270304323,0.0023772960149443315,0.0034814336845059232,0.0034438321376020486,0.003504011087595134,0.0012154583796359676,0.0016259601099383528,280.5
2015-08-01,0.0028124109919458982,0.001114020702886822,0.003341604631927203,0.0034476960229481643,0.002341660419166964,0.0034605731432775858,0.0033918438207946877,0.0034442674057066566,0.0011474421676930906,0.0015758203720381801,281.4
2015-08-02,0.0027893650117860776,0.001077718382543679,0.003355784000945279,0.003399131864906195,0.002318803017356756,0.003435684660716254,0.0033414309075269627,0.003420245328244649,0.001107733815300313,0.001544884937351141,281.6
2015-08-03,0.002788378266679329,0.0010846425869342688,0.0033589349718381872,0.003373750871283436,0.002318924749510575,0.0034204005923963374,0.0033556095393835125,0.003410943525222615,0.001115409161503593,0.0015478526577386784,284.3
2015-08-04,0.0027875669429248927,0.0010962584144517534,0.0034014730788924294,0.003359028191725323,0.002321774974110711,0.0034083932446146645,0.0033587603464627427,0.0034327988797951334,0.0011280356596084402,0.001554746074896033,281.7
2015-08-05,0.0027849356226402333,0.0011163562207866518,0.003360510457284638,0.0033687817178008617,0.002328880754273531,0.003396712546573047,0.0034012962420323922,0.003423359365512274,0.0011484586429962064,0.0015677557349778742,278.0
2015-08-06,0.0027842339372309913,0.0011199475656473168,0.003302217495765876,0.003357564173171443,0.002327267783068649,0.0033758186804912008,0.003360335750002365,0.0033858642906113012,0.001150489016682247,0.001567848437997038,277.9
2015-08-07,0.0027956801804692663,0.0011494858052560723,0.0033006420103194253,0.0033250325381517024,0.0023403426083705263,0.0033501164886243495,0.0033020458190365504,0.0033658100150491047,0.001181607252631764,0.0015893858582010333,258.6
2015-08-08,0.002811139187141643,0.0012116961331736578,0.0029965733191539556,0.0033038757925974924,0.0023720637116523002,0.003325213930225196,0.0033004704154969283,0.0031812993822417993,0.0012484742135048243,0.001637922408976849,263.9
2015-08-09,0.0028327379411449,0.0012892783320872063,0.0030800740478159755,0.0031569979642056614,0.0024131265351653233,0.003268078334188032,0.0029964175323509076,0.0031308353655214935,0.0013310461399225065,0.0016995647111978616,263.3
2015-08-10,0.0028439868353618246,0.0013126152112391109,0.003070621135137258,0.0031002788746551033,0.0024252370467773877,0.00321732475264995,0.0030799139199505915,0.0031044177610970863,0.0013523555074301426,0.00171819216979242,269.0
2015-08-11,0.0028494029696144174,0.0013274037746303143,0.0031604238055850872,0.003062102266596513,0.0024335013489181004,0.003182444639512845,0.003070461498712894,0.003148671258873019,0.0013651509615452,0.001730983956306189,267.7
2015-08-12,0.0028628665584042624,0.0013624800052630635,0.003139942494781188,0.0030798995846263166,0.0024535790121047,0.0031566491724793755,0.003160259500471045,0.0031673833150997893,0.0014010406193356584,0.0017608994989069433,263.4
2015-08-13,0.0028883245821583574,0.0014136669631911337,0.0030721966205837087,0.0030851105878595894,0.002482589957172307,0.003125272199006407,0.003139779254456028,0.0031425295087102317,0.0014533089940359616,0.001803543789867943,265.0
2015-08-14,0.0029166332028874933,0.0014636690060632652,0.0030974043877269597,0.0030607915575918895,0.002510594222311306,0.003094587691356912,0.003072036902252509,0.0031462657994547408,0.0015014692242422828,0.001844250372380226,260.5
2015-08-15,0.0029421350819796646,0.0014857958078703989,0.0030265075426365654,0.003058090707080449,0.002523109216461244,0.0030660345344032808,0.0030972433588863715,0.003110198141452143,0.0015168618939356941,0.0018618725271868919,257.1
2015-08-16,0.0029622427544882743,0.001528297201189589,0.002972941037457162,0.003026942260406895,0.002545646396849257,0.003028121335749291,0.0030263501996036224,0.003061673378984865,0.0015517956450865726,0.0018939627002734598,257.1
2015-08-17,0.0029800041664097346,0.0015869802337089949,0.002972941037457162,0.002984913641227306,0.0025766568193808306,0.0029896246866645826,0.0029727864792566602,0.00303773555743464,0.001602360194127142,0.0019381012207967362,246.7
2015-08-18,0.0030124132612491354,0.0016741652770334101,0.0028090905510260236,0.002959631206626942,0.002624184670262753,0.0029495456362402875,0.0029727864792566602,0.0029333102290580934,0.0016839597081953692,0.0020059211992568514,226.0
2015-08-19,0.00303105177993215,0.0017072147996747278,0.002482965063610211,0.0028731214430040355,0.0026442789660614946,0.0028873141326949056,0.0028089445111365227,0.0026910467916968286,0.0017076713604279557,0.0020329159389533592,234.7
2015-08-20,0.0030326963551100643,0.0017360187579457311,0.002620032297451641,0.0026757272765667514,0.002662824398764616,0.0028049409512788115,0.0024828359784358767,0.002642967176473214,0.0017276452547830036,0.002057379424896401,232.4
2015-08-21,0.0030390773068003606,0.0017520471359321436,0.002583796132183222,0.0026119414031934157,0.0026752415500654464,0.002728854424267513,0.0026198960863825227,0.0026063187602028692,0.0017349226458361448,0.0020726472076993026,229.5
2015-08-22,0.0030596454603587925,0.0017540944312508036,0.0025381070542360787,0.0025595341957688825,0.0026807793232905865,0.00265989182885127,0.0025836618049713406,0.0025698192113392526,0.0017285562837426327,0.002077723770484371,226.8
2015-08-23,0.003067649059557972,0.0017355269495730932,0.0024955689471818435,0.002510354080367913,0.0026750123619827884,0.002593838480473218,0.002537975102322454,0.002534347655642692,0.0017003001186758245,0.002066251658049207,211.4
2015-08-24,0.003097185629753283,0.0017934551134275167,0.0022529441884280507,0.002464574763434299,0.0027097122347928757,0.0025249601174237163,0.0024954392067528114,0.0023830894961614987,0.001754310779725387,0.0021140988522046003,220.5
2015-08-25,0.0031208236569771515,0.0018511316543936146,0.00239631336405529,0.002332690311229922,0.0027452365030190343,0.002460977417686812,0.0022528270616518423,0.002390759657158563,0.001808001644533857,0.0021626633562727947,225.0
2015-08-26,0.0031372474810872387,0.0018564523347413247,0.0024672102091456843,0.0023154863047795335,0.0027539970155797677,0.002418486848543587,0.0023961887837569557,0.0024459568218795774,0.0018064147959397092,0.002171610052018779,222.7
2015-08-27,0.0031534081731688646,0.0018539498307428726,0.0024309740438772584,0.002340947050138556,0.002758837314325805,0.0023763485038897636,0.002467081943039705,0.0024631638987988036,0.0017974968126703537,0.0021747712310439572,231.6
2015-08-28,0.0031862338937200044,0.001875605411504595,0.0025711922486115965,0.0023460545323621615,0.002776378195768269,0.002359766500148734,0.0024308476616285227,0.0025585015606674963,0.001814693080836944,0.002196509290028733,228.5
2015-08-29,0.0031833832967449564,0.0018222933839105674,0.002522352199771545,0.0024148953320626276,0.002754300705838271,0.002342102912538592,0.002571058576654406,0.002585849397363893,0.0017525440384851994,0.002160134090359162,228.4
2015-08-30,0.0031629905645388368,0.0017503726999843709,0.0025207767143250945,0.0024407744592386954,0.002722337379064556,0.0023260816277378624,0.002522221066926296,0.002599998316971712,0.0016737232565899873,0.00210974703138965,229.5
2015-08-31,0.003158933945766648,0.0017136220334038471,0.0025381070542360787,0.0024586293630722983,0.002709825641396744,0.00231234782514516,0.002520645663386674,0.002616876971301897,0.0016373760438355145,0.0020883855933702504,227.2
